; Sample Rate 44100
; Channels 1
0.0   0.0
2.2675736999999998e-05   0.004512039496005442
4.5351473999999997e-05   0.008992014774628571
6.8027211e-05   0.013416913090826021
9.070294799999999e-05   0.017687157870960885
0.00011337868   0.021909596968732993
0.00013605441999999998   0.025816002670285717
0.00015873016   0.02968168712797619
0.0001814059   0.03313068208193197
0.00020408163   0.03648452758836225
0.00022675737000000002   0.03940504424394558
0.00024943311   0.0421065661375119
0.00027210883999999997   0.04441942487396939
0.00029478458   0.04644288562687585
0.00031746032   0.04804542178104762
0.00034013605   0.04934178566540816
0.00036281179   0.05023880523984014
0.00038548752999999995   0.05076654135870238
0.00040816327   0.05097058354718367
0.000430839   0.05076526979120749
0.00045351474000000005   0.050273506008690474
0.00047619047999999996   0.04940185546875
0.00049886621   0.0482811960234898
0.00052154195   0.046794797937057826
0.00054421769   0.04512802435490816
0.00056689342   0.04315637082437924
0.00058956916   0.04101122382642177
0.0006122448999999999   0.038684471284959186
0.00063492063   0.03617575509319047
0.00065759637   0.03359363581762925
0.00068027211   0.030883477658163266
0.0007029478500000001   0.02816967607355442
0.00072562358   0.02535868534435068
0.00074829932   0.022668737294658674
0.0007709750599999999   0.019873711203167343
0.00079365079   0.01729365757539881
0.0008163265299999999   0.01469452527104592
0.0008390022699999999   0.012287461676469049
0.000861678   0.009978936642920409
0.0008843537400000001   0.007855302460243367
0.0009070294800000001   0.005909095815996599
0.00092970522   0.004132832637481633
0.0009523809500000001   0.0025974818637428568
0.0009750566900000001   0.0012171479309561566
0.00099773243   0.00011000860305059524
0.0010204082   -0.0008177465322066326
0.0010430839   -0.0015264186729508167
0.0010657596   -0.0020076985261942687
0.0010884354   -0.002339919732535
0.0011111111   -0.002412414550794167
0.0011337868   -0.002390336017225851
0.0011564626   -0.0021314037089574488
0.0011791383   -0.0018010353555484692
0.0012018141   -0.0013042372100142518
0.0012244897999999999   -0.0007435078523726532
0.0012471655000000001   -7.914848068133504e-05
